key,repo,name
typescript:S2589,typescript,Boolean expressions should not be gratuitous
typescript:S3799,typescript,Destructuring patterns should not be empty
typescript:S4524,typescript,"""default"" clauses should be last"
typescript:S5730,typescript,Allowing mixed-content is security-sensitive
typescript:S5732,typescript,Disabling content security policy frame-ancestors directive is security-sensitive
typescript:S5734,typescript,Allowing browsers to sniff MIME types is security-sensitive
typescript:S5736,typescript,Disabling strict HTTP no-referrer policy is security-sensitive
typescript:S5739,typescript,Disabling Strict-Transport-Security policy is security-sensitive
typescript:S5850,typescript,Alternatives in regular expressions should be grouped when used with anchors
typescript:S5852,typescript,Using slow regular expressions is security-sensitive
typescript:S5856,typescript,Regular expressions should be syntactically valid
typescript:S5973,typescript,Tests should be stable
typescript:S6821,typescript,DOM elements with ARIA roles should have a valid non-abstract role
typescript:S6822,typescript,No redundant ARIA role
typescript:S6823,typescript,DOM elements with the `aria-activedescendant` property should be accessible via the tab key
typescript:S6824,typescript,No ARIA role or property for unsupported DOM elements
typescript:S6825,typescript,"Focusable elements should not have ""aria-hidden"" attribute"
typescript:S6827,typescript,Anchors should contain accessible content
typescript:S1110,typescript,Redundant pairs of parentheses should be removed
typescript:S1116,typescript,Extra semicolons should be removed
typescript:S1117,typescript,Variables should not be shadowed
typescript:S1119,typescript,Labels should not be used
typescript:S1121,typescript,Assignments should not be made from within sub-expressions
typescript:S1125,typescript,Boolean literals should not be used in comparisons
typescript:S1128,typescript,Unnecessary imports should be removed
typescript:S1143,typescript,"Jump statements should not occur in ""finally"" blocks"
typescript:S1172,typescript,Unused function parameters should be removed
typescript:S1264,typescript,"A ""while"" loop should be used instead of a ""for"" loop"
typescript:S1291,typescript,"Track uses of ""NOSONAR"" comments"
typescript:S1472,typescript,Function call arguments should not start on new lines
typescript:S1479,typescript,"""switch"" statements should not have too many ""case"" clauses"
typescript:S1488,typescript,Local variables should not be declared and then immediately returned or thrown
typescript:S2201,typescript,Return values from functions without side effects should not be ignored
typescript:S2208,typescript,Wildcard imports should not be used
typescript:S2234,typescript,Parameters should be passed in the correct order
typescript:S2260,typescript,JavaScript parser failure
typescript:S2598,typescript,File uploads should be restricted
typescript:S2681,typescript,Multiline blocks should be enclosed in curly braces
typescript:S2685,typescript,"""arguments.caller"" and ""arguments.callee"" should not be used"
typescript:S2688,typescript,"""NaN"" should not be used in comparisons"
typescript:S2692,typescript,"""indexOf"" checks should not be for positive numbers"
typescript:S2699,typescript,Tests should include assertions
typescript:S3317,typescript,Default export names and file names should match
typescript:S3353,typescript,"Unchanged variables should be marked as ""const"""
typescript:S3358,typescript,Ternary operators should not be nested
typescript:S3415,typescript,Assertion arguments should be passed in the correct order
typescript:S3531,typescript,"Generators should explicitly ""yield"" a value"
typescript:S3533,typescript,"""import"" should be used to include external code"
typescript:S3776,typescript,Cognitive Complexity of functions should not be too high
typescript:S3786,typescript,Template literal placeholder syntax should not be used in regular strings
typescript:S4204,typescript,"The ""any"" type should not be used"
typescript:S4322,typescript,Type predicates should be used
typescript:S4323,typescript,Type aliases should be used
typescript:S4324,typescript,Primitive return types should be used
typescript:S4325,typescript,Redundant casts and non-null assertions should be avoided
typescript:S4326,typescript,"""await"" should not be used redundantly"
typescript:S4327,typescript,"""this"" should not be assigned to variables"
typescript:S4328,typescript,Dependencies should be explicit
typescript:S4335,typescript,Type intersections should use meaningful types
typescript:S4502,typescript,Disabling CSRF protections is security-sensitive
typescript:S4507,typescript,Delivering code in production with debug features activated is security-sensitive
typescript:S4621,typescript,Union and intersection types should not include duplicated constituents
typescript:S4622,typescript,Union types should not have too many elements
typescript:S4623,typescript,"""undefined"" should not be passed as the value of optional parameters"
typescript:S4624,typescript,Template literals should not be nested
typescript:S4634,typescript,Shorthand promises should be used
typescript:S5604,typescript,Using intrusive permissions is security-sensitive
typescript:S5659,typescript,JWT should be signed and verified with strong cipher algorithms
typescript:S5725,typescript,Using remote artifacts without integrity checks is security-sensitive
typescript:S5728,typescript,Disabling content security policy fetch directives is security-sensitive
typescript:S5742,typescript,Disabling Certificate Transparency monitoring is security-sensitive
typescript:S5743,typescript,Allowing browsers to perform DNS prefetching is security-sensitive
typescript:S5842,typescript,Repeated patterns in regular expressions should not match the empty string
typescript:S5843,typescript,Regular expressions should not be too complicated
typescript:S5860,typescript,Names of regular expressions named groups should be used
typescript:S5863,typescript,Assertions should not be given twice the same argument
typescript:S5867,typescript,Regular expressions using Unicode character classes or property escapes should enable the unicode flag
typescript:S5868,typescript,Unicode Grapheme Clusters should be avoided inside regex character classes
typescript:S5869,typescript,Character classes in regular expressions should not contain the same character twice
typescript:S5958,typescript,Tests should check which exception is thrown
typescript:S6509,typescript,Extra boolean casts should be removed
typescript:S6627,typescript,Users should not use internal APIs
typescript:S6635,typescript,Constructors should not return values
typescript:S6637,typescript,"Unnecessary calls to "".bind()"" should not be used"
typescript:S6746,typescript,"In React ""this.state"" should not be mutated directly"
typescript:S6747,typescript,JSX elements should not use unknown properties and attributes
typescript:S6748,typescript,"React ""children"" should not be passed as prop"
typescript:S6749,typescript,Redundant React fragments should be removed
typescript:S6756,typescript,"""setState"" should use a callback when referencing the previous state"
typescript:S6807,typescript,DOM elements with ARIA roles should have the required properties
typescript:S6811,typescript,DOM elements with ARIA role should only have supported properties
typescript:S6819,typescript,Prefer tag over ARIA role
typescript:S6836,typescript,"""case"" and ""default"" clauses should not contain lexical declarations"
typescript:S6861,typescript,Mutable variables should not be exported
typescript:S6957,typescript,Deprecated React APIs should not be used
typescript:S6958,typescript,Literals should not be used as functions
typescript:S6959,typescript,"""Array.reduce()"" calls should include an initial value"
typescript:S878,typescript,Comma operator should not be used
typescript:S881,typescript,Increment (++) and decrement (--) operators should not be used in a method call or mixed with other operators in an expression
typescript:S1066,typescript,"Mergeable ""if"" statements should be combined"
typescript:S1067,typescript,Expressions should not be too complex
typescript:S1068,typescript,Unused private class members should be removed
typescript:S1154,typescript,Results of operations on strings should not be ignored
typescript:S1186,typescript,Functions should not be empty
typescript:S1301,typescript,"""if"" statements should be preferred over ""switch"" when simpler"
typescript:S1530,typescript,Function declarations should not be made within blocks
typescript:S1533,typescript,Wrapper objects should not be used for primitive types
typescript:S1534,typescript,Member names should not be duplicated within a class or object literal
typescript:S1535,typescript,"""for...in"" loops should filter properties before acting on them"
typescript:S1537,typescript,Trailing commas should not be used
typescript:S1539,typescript,"""strict"" mode should be used with caution"
typescript:S1541,typescript,Cyclomatic Complexity of functions should not be too high
typescript:S1656,typescript,Variables should not be self-assigned
typescript:S1774,typescript,The ternary operator should not be used
typescript:S2004,typescript,Functions should not be nested too deeply
typescript:S2123,typescript,Values should not be uselessly incremented
typescript:S2137,typescript,Special identifiers should not be bound or assigned
typescript:S2138,typescript,"""undefined"" should not be assigned"
typescript:S2245,typescript,Using pseudorandom number generators (PRNGs) is security-sensitive
typescript:S2251,typescript,"A ""for"" loop update clause should move the counter in the right direction"
typescript:S2255,typescript,Writing cookies is security-sensitive
typescript:S2376,typescript,Property getters and setters should come in pairs
typescript:S2392,typescript,Variables should be used in the blocks where they are declared
typescript:S2486,typescript,Exceptions should not be ignored
typescript:S2639,typescript,Empty character classes should not be used
typescript:S2755,typescript,XML parsers should not be vulnerable to XXE attacks
typescript:S2757,typescript,"Non-existent operators '=+', '=-' and '=!' should not be used"
typescript:S2870,typescript,"""delete"" should not be used on arrays"
typescript:S2871,typescript,"""Array.prototype.sort()"" and ""Array.prototype.toSorted()"" should use a compare function"
typescript:S2990,typescript,"The global ""this"" object should not be used"
typescript:S2999,typescript,"""new"" should only be used with functions and classes"
typescript:S3001,typescript,"""delete"" should be used only with object properties"
typescript:S3003,typescript,Comparison operators should not be used with strings
typescript:S3330,typescript,"Creating cookies without the ""HttpOnly"" flag is security-sensitive"
typescript:S3579,typescript,Array indexes should be numeric
typescript:S3696,typescript,Literals should not be thrown
typescript:S3699,typescript,The return value of void functions should not be used
typescript:S3723,typescript,Trailing commas should be used
typescript:S4423,typescript,Weak SSL/TLS protocols should not be used
typescript:S4426,typescript,Cryptographic keys should be robust
typescript:S4782,typescript,Optional property declarations should not use both '?' and 'undefined' syntax
typescript:S4784,typescript,Using regular expressions is security-sensitive
typescript:S4787,typescript,Encrypting data is security-sensitive
typescript:S4790,typescript,Using weak hashing algorithms is security-sensitive
typescript:S4798,typescript,Optional boolean parameters should have default value
